videoId,channel,authorID,commentID,publishedAt,isReply,cleaned_comment,comment_length,cluster_label,umap_embedding,cluster_topic
nmlmKJRMMnc,NewYorkTimes,975,7459,11/1/24 15:43,FALSE,trump is leading in every state if mindless harris wins we know its fraud the only people that would vote for her are those that are brian washed by the fake media like this one,35,37,"[6.275202751159668, 10.153926849365234, -1.7523386478424072, 12.498290061950684, 8.961830139160156]",Democracy
nmlmKJRMMnc,NewYorkTimes,10,4896,11/1/24 15:16,TRUE,if people have never been to us can vote then this doesnt sound like conspiracy,15,63,"[8.288103103637695, 10.052923202514648, -0.64520263671875, 11.512939453125, 9.997729301452637]",Democracy
nmlmKJRMMnc,NewYorkTimes,550,1736,11/1/24 15:31,TRUE,7224 why shouldnt they vote for president donald j trump he is the better choice,15,5,"[8.332487106323242, 10.612088203430176, -0.15977704524993896, 10.649934768676758, 8.558123588562012]",Democracy
nmlmKJRMMnc,NewYorkTimes,7004,507,11/1/24 16:40,TRUE,crouchy232323 kamala who slept her way to the top in california helped overthrow biden is a complete empty vessel she stands for nothing and lies about everything,27,11,"[5.707718372344971, 9.355080604553223, -1.0709770917892456, 11.801741600036621, 8.469352722167969]",Democracy
nmlmKJRMMnc,NewYorkTimes,70,5188,11/1/24 17:59,TRUE,israeliamerican dual citizen here a lot of us vote by mail no taxation without representation i sent mine in for kamala because i think she will hold back bibi in a way that our marching in the streets hasnt but i also know im in the minority,47,11,"[6.056911468505859, 9.273942947387695, -0.8534018397331238, 11.958430290222168, 8.693754196166992]",Democracy
nmlmKJRMMnc,NewYorkTimes,550,409,11/1/24 18:06,TRUE,70 no they are not dual citizens they are israeli why kamala she is so weak,16,11,"[5.795371055603027, 9.165579795837402, -0.9687008857727051, 11.78140640258789, 8.6104097366333]",Democracy
nmlmKJRMMnc,NewYorkTimes,7325,4813,11/1/24 23:03,TRUE,im pretty sure you must be born in the united states or be a naturalized citizen to vote in any election in the united states am i wrong,28,63,"[8.438972473144531, 10.024683952331543, -0.5964252948760986, 11.516146659851074, 9.890813827514648]",Democracy
nmlmKJRMMnc,NewYorkTimes,550,2006,11/1/24 23:18,TRUE,7325 yes that is true except for israel,8,5,"[8.328141212463379, 10.87125015258789, 0.15224166214466095, 10.230549812316895, 8.490245819091797]",Democracy
nmlmKJRMMnc,NewYorkTimes,550,2005,11/2/24 10:43,TRUE,7325 thats incorrect they can vote in the national election but not at local or state levels,17,5,"[8.428312301635742, 10.369153022766113, -0.37751880288124084, 10.842312812805176, 9.07602596282959]",Democracy
nmlmKJRMMnc,NewYorkTimes,550,1977,11/3/24 7:50,TRUE,6449 how dare you i think your comment is veering on antisemitism and that you should delete it immediately,19,5,"[8.263869285583496, 10.545393943786621, 0.20873983204364777, 10.059868812561035, 8.532360076904297]",Democracy
nmlmKJRMMnc,NewYorkTimes,5199,1550,11/3/24 20:27,TRUE,6449 please shut up,4,5,"[8.269794464111328, 10.541926383972168, 0.35508009791374207, 9.892227172851562, 8.482475280761719]",Democracy
CL5bWLXTe40,NewYorkTimes,5599,6995,11/1/24 16:07,FALSE,sean diddy combsand his friends kamala obama singers and actors pure evil people,13,11,"[5.800346851348877, 9.258169174194336, -1.2481976747512817, 12.01834774017334, 8.68492603302002]",Democracy
CL5bWLXTe40,NewYorkTimes,917,5602,10/31/24 21:17,FALSE,kamala finances her campaign with our money,7,11,"[5.769397735595703, 9.215180397033691, -1.2357615232467651, 11.872159957885742, 8.573784828186035]",Democracy
CL5bWLXTe40,NewYorkTimes,4824,6252,10/31/24 16:19,FALSE,new york times kamala did not raise usd 1 billion it was google who donated get your facts right you and media matters are asking youtube to remove all postings about republican ben shapiro carlson tucker and many others you new york times are a racist we know you are pro democrat to all who are supporting democrat are you agreeing that kamala was doing a good job at the border if you are then you are accomplices to the murders of us citizens kamala opened the borders which resulted in illegals entering us so easily amongst those illegals are criminals gangs members drugs etc if your daughter or son was killed by illegals will you still support democrat bear in mind that kamala was responsible for the border,129,11,"[5.833166122436523, 9.465508460998535, -1.2286657094955444, 11.948314666748047, 8.34853744506836]",Democracy
CL5bWLXTe40,NewYorkTimes,463,1378,10/31/24 23:19,TRUE,5616 good one could be either way but legal campaign donations has been around for a while in the usa,20,5,"[8.249809265136719, 10.805217742919922, -0.02389122173190117, 10.580581665039062, 8.313390731811523]",Democracy
CL5bWLXTe40,NewYorkTimes,3589,4950,10/30/24 22:34,FALSE,if you arent sure who to vote for please take a minute to read this there is much debate on who should be our president many people believe that trumps character and personal life is enough to not vote for him as a devout christian i am not a big fan of many things that trump has done in his personal life yes he sometimes says some interesting and quite frankly kind of weird things yes january 6 was a bad day in american history but i will still be supporting for trump in this election and ill tell you why under his administration 0 new wars started throughout the world because of his foreign policy of peace through strength under the biden harris administration the world is in chaos the border is wide open under biden harris our streets are less safe under biden harris our economy is struggling under biden harris while our economy was booming under trump and her vp walz let minnesota burn to a crisp during the george floyd riots unfortunately many people believe that kamala will bring a new way forward what they forget is that she is second in command no matter what trump has done in his personal life that doesnt affect us what affects us is his policies and it turns out that america was strong safe and the world was at peace so please join me in supporting trump if you want common sense policy america 2024,247,11,"[6.06695032119751, 9.380016326904297, -1.127449870109558, 12.163253784179688, 8.713255882263184]",Democracy
CL5bWLXTe40,NewYorkTimes,7421,2921,10/30/24 20:08,FALSE,can you make a video of kamala harris 1 billon sources ha ha they cant because it has ny times money in it,23,11,"[5.717073917388916, 9.612129211425781, -1.4089816808700562, 11.7383451461792, 8.505846977233887]",Democracy
CL5bWLXTe40,NewYorkTimes,4965,10669,10/30/24 20:05,FALSE,imagine the budgets the left has to come up with for propaganda to produce this shluck only to see trump wooooo 2024 in the comments this is so funny,29,49,"[6.769987106323242, 9.26819133758545, 0.3113703727722168, 11.173905372619629, 9.679750442504883]",Democracy
CL5bWLXTe40,NewYorkTimes,1804,1445,10/30/24 22:16,TRUE,moochmike18how do billionaries run their industries without workers,8,80,"[7.575464725494385, 11.513612747192383, -0.39746585488319397, 13.053958892822266, 7.288278102874756]",Immigration
CL5bWLXTe40,NewYorkTimes,901,7445,10/30/24 19:08,FALSE,trump 2024 woooooooooooooooooooo,3,49,"[6.86164665222168, 9.314393997192383, 0.3718946576118469, 11.151177406311035, 9.656318664550781]",Democracy
CL5bWLXTe40,NewYorkTimes,2919,9484,10/30/24 18:57,FALSE,what about kamalas donors and her promises to big business,10,11,"[5.809027194976807, 9.341526985168457, -1.3064320087432861, 11.943827629089355, 8.592406272888184]",Democracy
CL5bWLXTe40,NewYorkTimes,7209,5595,10/30/24 19:21,TRUE,kamala harris is promising to increase taxes by a modest amount on the ultrawealthy millionaires billionaires to actually make america great again trump on the other hand is promising just the opposite generous tax cuts deregulation for big business and the billionaire oligarchs donald trump is a malignant narcissist and a conman always has been,55,11,"[5.938022613525391, 9.403642654418945, -1.3096473217010498, 12.142916679382324, 8.680394172668457]",Democracy
CL5bWLXTe40,NewYorkTimes,1503,6740,10/31/24 1:01,TRUE,please present any source showing that she received a big donation from lets say cheese makers and then she tweeted about how great cheese is and her family became a member of the cheesemaking industry most of her donations are small amounts given by individuals not businesses google it she has made specific promises to small businesses also to big businesses thats okay because she is not a marxistcommunist she is as capitalist as any democrat ever googled what actual communists believe regarding capital and property but most importantly you arent debunking anything of what is said here about trumps conflicts of interest and flipflops regarding crypto musk etc,109,11,"[5.88319206237793, 9.662799835205078, -1.3546671867370605, 11.83996295928955, 8.563100814819336]",Democracy
CL5bWLXTe40,NewYorkTimes,975,9211,10/30/24 18:56,FALSE,what about harrises plan to give everyone 25000 to buy a house never going to happen,16,37,"[6.5280070304870605, 10.285428047180176, -1.6304491758346558, 12.781397819519043, 8.859045028686523]",Democracy
CL5bWLXTe40,NewYorkTimes,6447,9121,10/30/24 18:46,FALSE,undercurrents meet the billionaires behind kamala harris,7,11,"[5.852370738983154, 9.397310256958008, -1.3655884265899658, 12.112441062927246, 8.638459205627441]",Democracy
CL5bWLXTe40,NewYorkTimes,5412,2773,10/30/24 17:39,FALSE,blacks for trump,3,16,"[6.908206939697266, 11.372840881347656, -0.11476991325616837, 12.04596996307373, 9.376896858215332]",Wokeness & Identity Politics
HyzGkEV3p2g,NewYorkTimes,5124,9118,11/5/24 23:38,FALSE,umm no this entire video doesnt pass the common sense test whatsoever dont try to tell me biden and harris made an invisible wall if you mean transparent let everyone in wall sure,33,75,"[6.8934807777404785, 11.12301254272461, -0.9991852045059204, 13.685539245605469, 7.1001081466674805]",Immigration
HyzGkEV3p2g,NewYorkTimes,6084,5790,11/5/24 23:32,FALSE,lmao dumbocrats denying the obvious the border is wide open,10,75,"[6.8853373527526855, 11.492475509643555, -1.1013542413711548, 13.655041694641113, 7.090434551239014]",Immigration
HyzGkEV3p2g,NewYorkTimes,2941,8278,11/5/24 22:35,FALSE,they dont want to get extreme liberals upset so they kept it quiet,13,43,"[6.804702281951904, 11.373929977416992, -1.702978253364563, 12.097240447998047, 10.011866569519043]",Democracy
HyzGkEV3p2g,NewYorkTimes,5458,9428,11/5/24 22:12,FALSE,well yes after 4 years of letting thousands in they finally started controlling the border because they knew it was an election issue they dont deserve any credit for that,30,75,"[6.946080684661865, 11.491050720214844, -1.4533717632293701, 13.159905433654785, 7.425126552581787]",Immigration
HyzGkEV3p2g,NewYorkTimes,3250,4649,11/5/24 22:03,FALSE,i see complaints that this should have been posted earlier or harris should have used it to campaign but even though it shows that they have made improvements it is too complicated for the average trump supporter to comprehend it would not sway any of them,46,37,"[6.341194152832031, 10.48537826538086, -1.9046552181243896, 12.49146556854248, 9.122715950012207]",Democracy
HyzGkEV3p2g,NewYorkTimes,383,8144,11/5/24 20:04,FALSE,then why cant she articulate this good job for the democrats but if takes the new york times to do a full on news investigation and kamala cant even talk about this in interviews properly without confusing everyone she really can blame herself,43,11,"[5.860733509063721, 9.387882232666016, -1.2004027366638184, 11.700045585632324, 8.635375022888184]",Democracy
HyzGkEV3p2g,NewYorkTimes,922,4839,11/5/24 20:01,FALSE,i like others wish this ny opinion have come out months ago its important information voters should know so proud to vote for kamala,24,11,"[5.840812683105469, 9.24829387664795, -1.2194280624389648, 11.851826667785645, 8.662919044494629]",Democracy
HyzGkEV3p2g,NewYorkTimes,3710,2272,11/5/24 19:43,FALSE,and this is the difference in a harris vote and a trump vote you think trump has any strategies even close to these and to accomplish goals that he claims to want to accomplish trump doesnt even have the desire to want to know enough about the issue to get to this level of strategy,55,37,"[6.224862575531006, 10.365145683288574, -1.7701621055603027, 12.654915809631348, 9.113277435302734]",Democracy
HyzGkEV3p2g,NewYorkTimes,6722,4835,11/5/24 19:38,FALSE,ive seen that graph a view times now and nobody is talking about the number of emigration showing higher throughout the trumpyears then before that it only was very low during covidstart,32,60,"[6.573020935058594, 11.445122718811035, -0.48514312505722046, 12.689653396606445, 7.185321807861328]",Immigration
HyzGkEV3p2g,NewYorkTimes,3317,9593,11/5/24 19:30,FALSE,when will the us finally be done with that trump creep,11,49,"[6.774689674377441, 9.513504028320312, 0.3249458968639374, 11.277844429016113, 9.6394624710083]",Democracy
HyzGkEV3p2g,NewYorkTimes,1495,2463,11/5/24 19:20,FALSE,as usual from any democrat they are terrible at messaging,10,43,"[6.830822944641113, 11.364483833312988, -1.7779591083526611, 12.331486701965332, 10.280284881591797]",Democracy
HyzGkEV3p2g,NewYorkTimes,6162,2240,11/5/24 18:18,FALSE,america needs immigrants but americans democrats and specially republicans dont want them both are hurting america in the long run deep down they both know it they just dont care,30,80,"[7.704509735107422, 11.760540962219238, -0.41434621810913086, 13.436975479125977, 6.949347496032715]",Immigration
HyzGkEV3p2g,NewYorkTimes,1946,7042,11/5/24 17:45,FALSE,she may show it easy but it is not,9,11,"[6.145596504211426, 9.923502922058105, -0.9655459523200989, 11.095094680786133, 8.846153259277344]",Democracy
HyzGkEV3p2g,NewYorkTimes,7500,7158,11/5/24 17:30,FALSE,so is biden and kamal and trump working together,9,11,"[5.656825065612793, 9.38236141204834, -0.9788577556610107, 11.891256332397461, 8.64144515991211]",Democracy
HyzGkEV3p2g,NewYorkTimes,7670,6971,11/5/24 17:12,FALSE,same for gun control sick of trumpanzees keep saying harris is taking away guns from people,16,37,"[6.356472015380859, 10.430745124816895, -1.7407015562057495, 12.658489227294922, 8.975261688232422]",Democracy
HyzGkEV3p2g,NewYorkTimes,7466,9236,11/5/24 17:12,FALSE,wow wished id had this video months ago to share with my trump supporting friends but i have been sharing my point about biden harris humanitarian parole program as a result of kamalas travels to the sources of the problem thank you kamala harris,44,11,"[5.661336898803711, 9.79720687866211, -1.4097354412078857, 11.736570358276367, 8.408293724060059]",Democracy
HyzGkEV3p2g,NewYorkTimes,2202,9809,11/5/24 16:57,FALSE,why hasnt this been a part of the harris platform,10,36,"[6.325205326080322, 9.995023727416992, -1.9518382549285889, 12.595963478088379, 8.956543922424316]",Wokeness & Identity Politics
HyzGkEV3p2g,NewYorkTimes,4038,7539,11/5/24 16:46,FALSE,thank you biden and harris we love you and cant wait for harris to win this thing we will take the garbage out once and for all tuesday whether trump likes it or not vot blue,36,30,"[6.1129865646362305, 10.643453598022461, -1.7039624452590942, 12.795064926147461, 9.015388488769531]",Democracy
